spend per visit,nights per visit,quarter,dur_stay,mode,purpose
1000,7.000000083,July-September,4-7  nights,Tunnel,VFR
1831.512655,6.999999877,July-September,15+  nights,Sea,VFR
1016.172671,8.999999862,October-December,8-14 nights,Sea,VFR
665.9999942,2,January-March,1-3  nights,Tunnel,Business
5014.563256,9.004362554,January-March,8-14 nights,Air,Business
11003.04139,20.00969535,January-March,15+  nights,Air,Business
784.7923294,0.991790189,April-June,1-3  nights,Sea,Business
30.96760427,2.975370858,April-June,4-7  nights,Tunnel,Business
7800.756441,10.03972569,July-September,8-14 nights,Tunnel,Business
4198.882338,13.00000052,July-September,15+  nights,Air,Business
314.2624204,5.13633052,January-March,1-3  nights,Air,Holiday
801.3671929,2.77164847,January-March,1-3  nights,Air,Business
340.8941621,2.77504759,January-March,1-3  nights,Air,VFR
43.99996578,1,January-March,1-3  nights,Air,Miscellaneous
299.9987452,2,January-March,1-3  nights,Tunnel,Holiday
644.4672363,7.713807161,January-March,4-7  nights,Air,Holiday
512.0588839,4.709995807,January-March,4-7  nights,Air,Business
308.1936325,5.00000012,January-March,4-7  nights,Air,VFR
1170.599354,3.000012698,January-March,4-7  nights,Tunnel,Holiday
656.090638,5.136328688,January-March,8-14 nights,Air,Holiday
2539.998892,8.000016971,January-March,8-14 nights,Air,Business
422.6605085,6.185831532,January-March,8-14 nights,Air,VFR
213.9999604,12.9999955,January-March,8-14 nights,Air,Miscellaneous
375.0003174,14.0000003,January-March,8-14 nights,Tunnel,Holiday
0,12.0000006,January-March,8-14 nights,Tunnel,VFR
2431.707639,55.75776534,January-March,15+  nights,Air,Holiday
453.5531244,10.40997746,January-March,15+  nights,Air,VFR
573.959941,30,January-March,15+  nights,Air,Miscellaneous
302.9970802,2.593317852,January-March,1-3  nights,Air,Holiday
734.1802687,1.650224771,January-March,1-3  nights,Air,Business
307.199981,2.955886816,January-March,1-3  nights,Air,VFR
306.1015043,1.75371648,January-March,1-3  nights,Air,Miscellaneous
1381.250886,6.442474627,January-March,4-7  nights,Air,Holiday
1439.823854,4.007405835,January-March,4-7  nights,Air,Business
162.9169602,6.338633545,January-March,4-7  nights,Air,VFR
776.2026585,11.42678517,January-March,8-14 nights,Air,Holiday
1229.308007,9.15496366,January-March,8-14 nights,Air,VFR
6719.996392,56.00004025,January-March,15+  nights,Air,Holiday
307.0003721,24.99999964,January-March,15+  nights,Air,Business
853.8583685,14.68920722,January-March,15+  nights,Air,VFR
3521.132546,21.72513962,January-March,15+  nights,Air,Miscellaneous
4685.991851,66.00000733,January-March,15+  nights,Tunnel,Holiday
414.000768,2,January-March,1-3  nights,Air,Holiday
314.0010474,1,January-March,1-3  nights,Air,Business
733.5618075,4.634577917,January-March,4-7  nights,Air,Holiday
947.5191858,4.577541065,January-March,4-7  nights,Air,Business
764.0002953,7.000004268,January-March,4-7  nights,Air,Miscellaneous
3211.003841,12.0000042,January-March,8-14 nights,Air,Holiday
1514.000535,8.000014953,January-March,8-14 nights,Air,VFR
3014.013411,10.00000035,January-March,8-14 nights,Air,Miscellaneous
0,28.99996525,January-March,15+  nights,Air,Holiday
2246.589781,3.478368907,January-March,1-3  nights,Air,Holiday
892.7953532,2.995272099,January-March,1-3  nights,Air,Business
213.9999842,1,January-March,1-3  nights,Air,Miscellaneous
1694.28571,7.238226829,January-March,4-7  nights,Air,Holiday
146.8001028,1,January-March,4-7  nights,Air,Study
1172.215644,9.053880281,January-March,8-14 nights,Air,Holiday
540.4627319,11.3813701,January-March,8-14 nights,Air,VFR
2514.011678,8.999990464,January-March,8-14 nights,Air,Miscellaneous
3149.218573,67.24845119,January-March,15+  nights,Air,Holiday
26.70998546,2,January-March,15+  nights,Air,VFR
770.7059742,2.122963635,January-March,1-3  nights,Air,Holiday
1514.364107,1.839724959,January-March,1-3  nights,Air,Business
516.9541743,0.955464471,January-March,1-3  nights,Air,VFR
1560.664752,1.980392874,January-March,1-3  nights,Air,Miscellaneous
300.0004346,2,January-March,1-3  nights,Tunnel,VFR
1020.936496,4.882674894,January-March,4-7  nights,Air,Holiday
906.1657905,2.300026435,January-March,4-7  nights,Air,Business
958.3540399,4.809540285,January-March,4-7  nights,Air,VFR
586.0548381,6.517689591,January-March,8-14 nights,Air,Holiday
3299.242722,9.570475212,January-March,8-14 nights,Air,Business
926.207368,9.885710638,January-March,8-14 nights,Air,VFR
1014.000697,16.99999964,January-March,15+  nights,Air,Holiday
1210.482648,45.08856445,January-March,15+  nights,Air,VFR
1347.333906,20.00000045,January-March,15+  nights,Air,Miscellaneous
714.0007766,3.000000126,January-March,1-3  nights,Air,Business
3309.199335,2.292611314,January-March,1-3  nights,Air,Miscellaneous
514.0002804,4,January-March,4-7  nights,Air,Holiday
1013.998254,5.99998382,January-March,4-7  nights,Air,VFR
2554.361918,6.999983638,January-March,8-14 nights,Air,VFR
952.0391267,48.01759919,January-March,15+  nights,Air,VFR
521.9845594,3.000002336,January-March,1-3  nights,Air,Holiday
431.2962787,1.985225098,January-March,1-3  nights,Air,Business
128.2251207,2.202890496,January-March,1-3  nights,Air,VFR
132.2182193,2.242048002,January-March,1-3  nights,Air,Miscellaneous
83.99998622,2,January-March,1-3  nights,Tunnel,Holiday
300.0004346,1,January-March,1-3  nights,Tunnel,VFR
662.0671096,5.107597048,January-March,4-7  nights,Air,Holiday
576.04162,3.83653959,January-March,4-7  nights,Air,Business
92.99371067,5.833772766,January-March,4-7  nights,Air,VFR
655.8649816,4.633876796,January-March,4-7  nights,Air,Miscellaneous
232.240952,10.33600063,January-March,8-14 nights,Air,Business
463.1130412,9.982265096,January-March,8-14 nights,Air,VFR
1714.000357,119.9999596,January-March,15+  nights,Air,Study
20428.00511,28.00001423,January-March,15+  nights,Air,Miscellaneous
1020.166262,3.000000508,January-March,1-3  nights,Air,Holiday
535.3710213,2.557976245,January-March,1-3  nights,Air,Business
312.9300382,2.900641717,January-March,1-3  nights,Air,VFR
257.8752893,1,January-March,1-3  nights,Air,Miscellaneous
709.9994011,1,January-March,1-3  nights,Tunnel,Business
1377.454772,5.531892264,January-March,4-7  nights,Air,Holiday
865.2270157,5.73550033,January-March,4-7  nights,Air,Business
254.7062014,6.478905706,January-March,4-7  nights,Air,VFR
1306.450768,4,January-March,4-7  nights,Air,Miscellaneous
367.1431076,10.00000028,January-March,8-14 nights,Air,Holiday
1199.249992,10.71823838,January-March,8-14 nights,Air,Business
582.6350296,109.3843823,January-March,15+  nights,Air,Holiday
1464.477545,63.69936834,January-March,15+  nights,Air,Business
310.7450146,24.45720679,January-March,15+  nights,Air,VFR
20.93999341,2,January-March,15+  nights,Air,Miscellaneous
119.8338085,1,January-March,1-3  nights,Air,Business
53.99999657,1,January-March,1-3  nights,Air,Miscellaneous
620.3268824,4.961361044,January-March,4-7  nights,Air,VFR
5014.003632,91.00000772,January-March,15+  nights,Air,Holiday
4994.210267,45.11900444,January-March,15+  nights,Air,Business
388.7631365,39.32086916,January-March,15+  nights,Air,VFR
284.3430125,1.965055095,January-March,1-3  nights,Air,Holiday
534.4793332,2.579141712,January-March,1-3  nights,Air,Business
791.9587966,2.329387131,January-March,1-3  nights,Air,VFR
484.195563,2.61296077,January-March,1-3  nights,Air,Miscellaneous
88.00010379,2,January-March,1-3  nights,Tunnel,VFR
600.0000233,2,January-March,1-3  nights,Tunnel,Miscellaneous
873.3869061,6.643199183,January-March,4-7  nights,Air,Holiday
715.1361531,5.625688121,January-March,4-7  nights,Air,Business
244.6508071,5.322098299,January-March,4-7  nights,Air,VFR
428.5787808,12.02753411,January-March,4-7  nights,Air,Miscellaneous
699.9986851,4,January-March,4-7  nights,Tunnel,Business
200.0000078,6.999987007,January-March,4-7  nights,Tunnel,VFR
428.8918128,8.579260149,January-March,8-14 nights,Air,Holiday
1836.251234,11.9369724,January-March,8-14 nights,Air,Business
367.6337328,8.401550931,January-March,8-14 nights,Air,VFR
943.2156559,27.03294979,January-March,15+  nights,Air,Holiday
202.7998817,3.000000061,January-March,15+  nights,Air,Business
623.9213644,28.34371508,January-March,15+  nights,Air,VFR
809.1052979,92.32023293,January-March,15+  nights,Air,Miscellaneous
0,2,January-March,1-3  nights,Air,VFR
53.99995123,1,January-March,1-3  nights,Air,Miscellaneous
313.9993035,5.999995334,January-March,4-7  nights,Air,Holiday
0,182.0004665,January-March,15+  nights,Air,VFR
1126.347929,2.168566214,January-March,1-3  nights,Air,Holiday
469.5068446,2.121394879,January-March,1-3  nights,Air,Business
943.5656172,2.280738716,January-March,1-3  nights,Air,VFR
180.9070493,1,January-March,1-3  nights,Air,Miscellaneous
651.147813,4.009029475,January-March,4-7  nights,Air,Holiday
1067.847438,5.859635675,January-March,4-7  nights,Air,Business
270.8715676,5.050310306,January-March,4-7  nights,Air,VFR
964.0003463,4,January-March,4-7  nights,Air,Miscellaneous
1041.362128,12.91062029,January-March,8-14 nights,Air,Holiday
1517.924089,10.78909756,January-March,8-14 nights,Air,Business
1480.569373,14.05815695,January-March,8-14 nights,Air,VFR
10014.00927,12.00000817,January-March,8-14 nights,Air,Miscellaneous
2437.365692,34.18236503,January-March,15+  nights,Air,Holiday
1461.151234,7.732133277,January-March,15+  nights,Air,Business
2949.52913,42.18363978,January-March,15+  nights,Air,VFR
6013.991907,23.00001251,January-March,15+  nights,Air,Miscellaneous
1013.999597,2.999990612,January-March,1-3  nights,Air,Business
1144.001114,4,January-March,4-7  nights,Air,Business
313.9998604,5.99999087,January-March,4-7  nights,Air,VFR
507.001204,7.000017453,January-March,8-14 nights,Air,Business
85.66681122,2,January-March,8-14 nights,Air,VFR
655.2131738,3.000002477,January-March,1-3  nights,Air,Business
485.6960701,1.826713045,January-March,1-3  nights,Air,VFR
64.00281677,1,January-March,1-3  nights,Air,Miscellaneous
609.2884521,5.319247593,January-March,4-7  nights,Air,Holiday
1454.944108,8.862019484,January-March,4-7  nights,Air,Business
574.8312577,3.241891282,January-March,4-7  nights,Air,VFR
1214.00101,10,January-March,8-14 nights,Air,Holiday
421.0002236,11.00000078,January-March,8-14 nights,Air,Business
445.7240593,20.02211498,January-March,15+  nights,Air,Holiday
1160.734146,52.51652951,January-March,15+  nights,Air,VFR
229.1999549,101.3999404,January-March,15+  nights,Air,Miscellaneous
227.9358157,2.633285406,April-June,1-3  nights,Air,Holiday
333.6785065,1.606909413,April-June,1-3  nights,Air,Business
164.0002208,2.000005183,April-June,1-3  nights,Air,VFR
2422.600572,1,April-June,1-3  nights,Air,Miscellaneous
149.7790862,1.988618826,April-June,1-3  nights,Sea,Holiday
276.6564074,1.822096432,April-June,1-3  nights,Tunnel,Holiday
331.1254725,1.667237914,April-June,1-3  nights,Tunnel,Business
220.791882,2.054061611,April-June,1-3  nights,Tunnel,VFR
50.00000164,2.000002298,April-June,1-3  nights,Tunnel,Miscellaneous
1068.861253,4.304699676,April-June,4-7  nights,Air,Business
86.25022615,6.99999202,April-June,4-7  nights,Sea,VFR
291.6530646,4.308681882,April-June,4-7  nights,Tunnel,Holiday
127.1132898,3.710645685,April-June,4-7  nights,Tunnel,Business
287.0406945,4.428776315,April-June,4-7  nights,Tunnel,VFR
513.9996021,9.999999789,April-June,8-14 nights,Air,Holiday
256.7829001,3.977248413,April-June,8-14 nights,Tunnel,Holiday
3000.002091,10.00000038,April-June,8-14 nights,Tunnel,Business
277.5344166,8.499999208,April-June,8-14 nights,Tunnel,VFR
1537.113828,8.762774521,April-June,15+  nights,Air,Business
163.9999158,16.00000666,April-June,15+  nights,Air,VFR
8651.999791,205.9992486,April-June,15+  nights,Air,Study
2500.00399,20.00003943,April-June,15+  nights,Sea,Business
382.546463,4.000004798,April-June,15+  nights,Tunnel,VFR
3999.995692,62.99995901,April-June,15+  nights,Tunnel,Study
513.9991221,2,April-June,1-3  nights,Air,Holiday
464.0012088,1,April-June,1-3  nights,Air,Business
62.50226499,3.000004037,April-June,1-3  nights,Sea,VFR
235.0057093,3.000009313,April-June,1-3  nights,Tunnel,Holiday
208.0051135,1,April-June,1-3  nights,Tunnel,Business
273.5067416,2.000004656,April-June,1-3  nights,Tunnel,Miscellaneous
2037.050188,5.999995098,April-June,4-7  nights,Tunnel,VFR
215.7176202,2.140590286,April-June,1-3  nights,Air,Holiday
423.7090968,1.517795486,April-June,1-3  nights,Air,Business
218.4924855,1.956774692,April-June,1-3  nights,Air,VFR
173.3633173,1.32811718,April-June,1-3  nights,Air,Miscellaneous
273.2029443,2.322866807,April-June,1-3  nights,Sea,Holiday
166.4954739,2.770336067,April-June,1-3  nights,Sea,VFR
59.28380751,1,April-June,1-3  nights,Sea,Miscellaneous
199.5771108,2.227956349,April-June,1-3  nights,Tunnel,Holiday
200.3129311,1.549448898,April-June,1-3  nights,Tunnel,Business
153.0535965,2.273483377,April-June,1-3  nights,Tunnel,VFR
0,1,April-June,1-3  nights,Tunnel,Study
210.889238,1.855052205,April-June,1-3  nights,Tunnel,Miscellaneous
280.1064929,4.525984801,April-June,4-7  nights,Air,Holiday
708.889866,4.984207023,April-June,4-7  nights,Air,Business
231.2026136,5.407510359,April-June,4-7  nights,Air,VFR
1016.189944,3.806489673,April-June,4-7  nights,Air,Miscellaneous
260.4637151,4.002308551,April-June,4-7  nights,Sea,Holiday
300.2488515,7.000016181,April-June,4-7  nights,Sea,Business
124.0972953,2.970560127,April-June,4-7  nights,Sea,VFR
256.6382393,4.631122562,April-June,4-7  nights,Tunnel,Holiday
499.6261655,4.13821216,April-June,4-7  nights,Tunnel,Business
143.1810512,4.824547716,April-June,4-7  nights,Tunnel,VFR
211.8420038,3.999995899,April-June,4-7  nights,Tunnel,Miscellaneous
524.8549923,5.286972658,April-June,8-14 nights,Air,Holiday
274.8212971,1.999992678,April-June,8-14 nights,Air,Business
663.4327728,11.17200907,April-June,8-14 nights,Air,VFR
203.2339401,11.24711837,April-June,8-14 nights,Sea,Holiday
120.4731721,10.70061965,April-June,8-14 nights,Tunnel,Holiday
385.9872249,9.911883894,April-June,8-14 nights,Tunnel,Business
544.6954775,10.30833133,April-June,8-14 nights,Tunnel,VFR
246.203962,9.000005025,April-June,8-14 nights,Tunnel,Study
76.65912004,10.65957538,April-June,8-14 nights,Tunnel,Miscellaneous
1254.407074,32.9544328,April-June,15+  nights,Air,Holiday
1512.974943,10.53349383,April-June,15+  nights,Air,Business
453.6295048,30.58911893,April-June,15+  nights,Air,VFR
1098.272617,69.30436086,April-June,15+  nights,Air,Study
553.5344378,32.61977171,April-June,15+  nights,Air,Miscellaneous
252.1539128,17.00980996,April-June,15+  nights,Tunnel,Holiday
193.7075654,15.84295262,April-June,15+  nights,Tunnel,VFR
2001.657992,87.99994719,April-June,15+  nights,Tunnel,Study
2091.732593,37.99995091,April-June,15+  nights,Tunnel,Miscellaneous
285.0455265,2.370352522,April-June,1-3  nights,Air,Holiday
418.7336057,2.714096066,April-June,1-3  nights,Air,Business
180.8094924,2.363629113,April-June,1-3  nights,Air,VFR
148.1977541,1.468331497,April-June,1-3  nights,Air,Miscellaneous
83.76772396,1.500852599,April-June,1-3  nights,Sea,Holiday
22.39565927,0.993152012,April-June,1-3  nights,Sea,Business
149.9390386,1,April-June,1-3  nights,Sea,Miscellaneous
114.4129659,1.396632273,April-June,1-3  nights,Tunnel,Holiday
0,0.993151983,April-June,1-3  nights,Tunnel,Business
49.73889942,0.988877723,April-June,1-3  nights,Tunnel,VFR
214.3858713,2,April-June,1-3  nights,Tunnel,Miscellaneous
404.2802983,4.654823594,April-June,4-7  nights,Air,Holiday
514.722871,6.621158497,April-June,4-7  nights,Air,Business
205.9257706,4.893828951,April-June,4-7  nights,Air,VFR
637.8275378,4.814386047,April-June,4-7  nights,Air,Miscellaneous
291.3817767,5.343485076,April-June,4-7  nights,Sea,Holiday
223.90349,3.955517027,April-June,4-7  nights,Sea,VFR
123.0391393,2.866716415,April-June,4-7  nights,Tunnel,Holiday
1391.996278,3.972604674,April-June,4-7  nights,Tunnel,Business
185.0401856,3.955507843,April-June,4-7  nights,Tunnel,VFR
270.8546309,5.104491563,April-June,8-14 nights,Air,Holiday
252.3924355,3.688740859,April-June,8-14 nights,Air,Business
511.184304,8.97288963,April-June,8-14 nights,Air,VFR
336.3092339,5.769208655,April-June,8-14 nights,Sea,Holiday
299.0228798,8.998041974,April-June,8-14 nights,Tunnel,Holiday
57.49212827,4.964597327,April-June,8-14 nights,Tunnel,VFR
157.2764531,21.00130482,April-June,15+  nights,Air,Holiday
2244.950835,46.05601429,April-June,15+  nights,Air,Business
538.4255869,23.55169872,April-June,15+  nights,Air,VFR
